age,balance,day,duration,campaign,pdays,previous,rank
35,11219,12,699,2,79,1,B
39,1661,8,431,1,-1,0,B
56,12,12,511,3,187,1,A
64,2139,14,632,2,-1,0,B
45,180,9,218,1,-1,0,B
54,215,4,71,5,-1,0,B
60,15681,30,140,3,-1,0,B
36,231,6,136,6,-1,0,B
39,823,28,780,2,-1,0,B
80,2,15,442,1,-1,0,B
50,-1,20,151,1,-1,0,B
45,242,4,510,1,198,4,B
22,1157,18,336,2,-1,0,B
32,210,7,188,2,-1,0,B
42,258,8,18,1,366,1,B
60,703,20,24,7,-1,0,B
49,1869,11,257,1,-1,0,B
39,15,5,256,2,-1,0,B
40,816,31,114,8,-1,0,B
45,0,18,139,2,-1,0,B
40,119,17,795,3,147,2,B
65,571,20,349,1,183,2,A
31,690,6,92,12,-1,0,B
53,-896,9,452,1,-1,0,B
52,-384,13,114,4,-1,0,B
50,181,15,119,4,372,3,B
30,717,13,130,3,-1,0,C
36,-547,30,267,1,259,2,B
37,580,2,469,2,-1,0,B
30,3340,3,238,3,-1,0,A
33,0,20,201,2,204,2,B
63,859,13,92,1,-1,0,B
22,1796,28,369,3,-1,0,A
36,854,2,130,1,-1,0,B
39,1220,10,148,20,-1,0,B
39,49,20,379,4,-1,0,B
38,217,9,491,6,-1,0,A
40,170,8,361,3,-1,0,B
34,1125,19,141,2,-1,0,B
33,6,8,1111,1,-1,0,B
41,11,1,150,1,-1,0,B
52,945,20,16,8,-1,0,B
30,171,2,230,4,-1,0,B
52,730,30,180,2,-1,0,B
32,-55,26,107,4,-1,0,B
41,183,5,110,2,-1,0,B
29,2439,2,263,2,-1,0,B
26,1873,2,1013,3,276,2,B
40,-186,11,154,2,-1,0,B
34,61,5,21,1,-1,0,B
60,78,12,113,3,-1,0,B
25,1185,15,135,1,-1,0,B
51,320,17,59,2,-1,0,B
45,724,7,117,1,-1,0,B
26,294,5,87,1,91,2,A
55,39,26,128,5,-1,0,B
51,0,30,191,3,-1,0,B
57,-525,25,337,1,-1,0,B
32,3044,2,651,1,-1,0,B
50,0,13,114,2,-1,0,B
32,1756,21,206,3,-1,0,B
40,732,29,148,2,-1,0,B
29,3528,8,137,1,-1,0,A
52,-104,10,124,1,-1,0,B
41,-217,11,313,1,349,3,B
33,3605,20,308,1,-1,0,B
31,-6,28,198,6,-1,0,B
26,771,22,113,1,109,1,B
36,490,28,207,8,98,1,A
31,1374,18,290,2,370,1,B
28,527,29,161,2,265,1,B
37,1699,9,63,1,-1,0,B
58,0,14,101,5,-1,0,B
44,2319,4,251,3,-1,0,B
60,106,24,137,1,187,4,A
25,1790,17,224,1,322,3,B
61,77,6,455,4,-1,0,A
54,1956,19,221,5,-1,0,B
34,1,25,53,1,-1,0,B
37,680,16,613,3,-1,0,B
59,748,29,184,1,-1,0,B
27,0,18,157,5,-1,0,B
36,14462,21,10,5,-1,0,B
36,481,19,112,3,-1,0,B
46,55,23,55,1,-1,0,B
42,476,13,93,1,-1,0,B
56,122,4,72,2,-1,0,B
36,708,17,59,3,-1,0,B
60,473,10,100,1,-1,0,B
40,1185,11,94,1,-1,0,B
34,-2,27,57,6,-1,0,B
38,-23,20,48,2,-1,0,B
35,712,15,192,1,347,3,B
47,7,25,102,5,-1,0,B
38,4692,29,1363,2,-1,0,A
35,26,2,277,2,-1,0,B
49,1,6,59,3,-1,0,B
37,693,12,75,1,-1,0,B
36,0,29,86,1,237,17,B
56,1044,3,353,2,-1,0,A
38,4174,23,336,2,184,5,A
29,33,1,161,1,-1,0,B
43,624,18,400,6,-1,0,B
41,873,9,16,9,-1,0,B
39,990,23,55,1,-1,0,B
54,1938,31,81,7,-1,0,B
41,0,7,408,1,-1,0,B
28,430,8,158,2,350,2,B
38,253,9,515,4,-1,0,B
36,16,18,95,4,-1,0,B
32,3192,20,44,1,-1,0,B
31,1415,7,485,1,-1,0,B
63,1795,7,219,1,-1,0,A
29,7752,3,180,1,-1,0,B
51,1328,4,119,1,251,1,B
50,0,29,159,1,120,2,A
37,195,18,68,1,194,2,B
40,-341,19,192,1,-1,0,B
34,116,11,145,2,-1,0,B
36,873,20,44,3,-1,0,B
48,354,9,37,4,-1,0,B
42,3641,14,869,1,-1,0,B
55,1181,21,42,1,-1,0,B
40,388,29,95,1,-1,0,B
42,688,14,38,2,-1,0,B
25,335,13,164,1,-1,0,B
31,-36,4,64,1,-1,0,B
38,376,7,1521,1,-1,0,B
31,2144,20,89,1,-1,0,B
48,1678,28,263,2,-1,0,B
32,1036,30,62,2,-1,0,B
33,56,20,75,2,-1,0,B
30,73,25,114,6,-1,0,B
47,-287,13,201,1,348,3,B
44,1074,11,911,2,-1,0,A
24,51,15,187,2,-1,0,B
45,3601,30,536,2,-1,0,B
70,0,8,206,1,-1,0,A
34,2412,21,154,2,-1,0,B
40,1872,21,112,1,-1,0,B
43,2567,14,109,1,360,2,B
37,22,7,28,2,289,5,B
28,136,16,355,1,-1,0,A
36,110,8,291,2,-1,0,B
31,17924,21,608,3,-1,0,B
44,787,30,570,2,-1,0,B
39,572,3,235,1,-1,0,B
49,696,2,310,3,-1,0,B
33,3071,20,46,2,122,1,B
34,16649,20,155,2,-1,0,B
45,900,15,26,1,340,1,B
48,63,30,29,4,-1,0,B
38,1980,5,176,2,-1,0,B
35,1476,18,209,12,-1,0,B
28,123,6,115,1,359,3,B
30,419,28,390,1,-1,0,B
43,206,14,436,1,-1,0,B
33,7114,5,271,2,233,3,B
49,874,16,152,2,-1,0,B
27,468,4,270,2,-1,0,B
46,259,31,652,7,-1,0,B
29,1441,4,80,2,-1,0,A
52,638,23,213,1,-1,0,B
60,846,26,1346,1,-1,0,A
49,0,3,51,9,-1,0,B
48,460,3,91,3,264,2,B
29,84,3,587,3,-1,0,A
25,2305,3,207,1,-1,0,B
26,170,10,486,1,-1,0,B
57,160,13,303,2,-1,0,B
32,1270,19,232,3,-1,0,A
40,3,11,154,1,305,9,B
37,1109,12,62,1,354,5,B
59,1304,18,220,1,-1,0,B
27,192,28,1076,17,-1,0,A
28,4013,4,386,1,-1,0,B
26,246,16,1143,3,-1,0,A
34,4170,21,935,1,-1,0,B
45,2020,9,55,1,-1,0,B
57,3111,16,92,6,-1,0,B
56,-203,7,139,1,-1,0,B
37,336,12,152,5,-1,0,B
33,215,13,1058,1,17,1,B
51,856,17,99,2,-1,0,B
38,648,3,179,1,-1,0,B
30,1159,5,366,1,-1,0,A
40,312,25,612,7,-1,0,A
29,396,30,205,2,-1,0,B
23,425,3,768,1,-1,0,A
29,-254,14,406,2,-1,0,A
23,1021,19,79,9,-1,0,B
47,3,14,199,15,-1,0,B
59,309,29,25,5,-1,0,B
50,94,22,184,4,-1,0,B
53,0,10,311,27,-1,0,B
32,0,4,417,2,-1,0,B
53,5603,28,2372,6,-1,0,A
34,336,21,713,4,-1,0,B
40,3382,14,125,1,-1,0,B
39,223,12,115,2,-1,0,B
45,3493,8,498,1,-1,0,B
35,5250,15,343,2,146,1,B
52,1752,21,346,4,123,8,B
59,0,3,722,1,99,4,B
30,495,17,384,2,-1,0,B
47,554,4,69,1,-1,0,B
32,1169,21,322,2,-1,0,B
30,-97,4,126,2,-1,0,B
55,167,12,178,3,357,7,B
32,1,2,75,1,208,1,B
59,2814,20,81,3,-1,0,B
53,768,10,218,1,-1,0,B
32,1780,3,238,6,-1,0,B
46,4879,31,195,3,-1,0,B
28,1540,2,442,11,-1,0,B
58,0,28,24,9,-1,0,B
40,826,24,174,1,267,2,B
35,2971,4,429,4,164,2,A
23,4545,3,200,1,-1,0,B
33,26,17,342,3,332,1,B
36,339,12,279,1,354,1,B
58,657,25,378,3,-1,0,B
32,29,31,49,24,-1,0,B
49,2037,5,10,1,-1,0,B
61,4519,6,145,1,391,11,B
39,4444,21,244,1,-1,0,B
25,10,11,549,2,-1,0,C
27,1279,21,450,1,-1,0,B
58,3058,11,114,1,368,1,B
38,6999,20,11,2,-1,0,B
46,3046,18,84,1,183,1,B
39,5092,12,206,2,329,6,B
42,446,6,286,3,-1,0,B
39,0,20,375,1,-1,0,B
53,527,23,71,3,-1,0,B
29,510,9,25,6,-1,0,B
61,0,5,272,3,-1,0,B
33,0,24,208,1,-1,0,B
37,190,14,17,6,-1,0,B
33,1553,27,492,8,-1,0,B
31,62,18,175,1,293,5,B
39,4373,13,78,6,-1,0,B
40,341,31,1142,5,-1,0,A
49,863,8,101,1,-1,0,B
48,0,6,236,1,-1,0,B
39,355,25,313,5,-1,0,B
40,28,17,48,1,-1,0,B
43,544,27,154,6,-1,0,B
44,878,2,130,1,-1,0,B
51,1330,15,415,8,-1,0,B
39,62,7,877,3,-1,0,A
29,307,3,216,1,-1,0,B
44,2179,28,180,10,-1,0,B
45,998,30,38,2,-1,0,B
57,209,19,453,1,-1,0,B
34,6,8,125,3,-1,0,B
44,300,13,297,3,-1,0,B
30,2568,4,563,1,100,4,A
46,1666,9,94,13,-1,0,B
28,-123,23,690,1,-1,0,A
40,143,13,832,6,-1,0,B
54,182,25,284,4,-1,0,B
38,915,5,22,7,266,4,B
46,974,20,652,3,-1,0,B
33,328,9,142,2,-1,0,B
46,137,20,252,3,-1,0,B
40,-80,2,147,1,-1,0,B
55,1187,17,113,1,319,2,B
52,264,20,68,8,-1,0,B
30,124,28,5,1,775,2,B
28,519,14,311,1,-1,0,B
37,0,19,134,1,-1,0,B
54,1545,3,148,2,-1,0,B
34,0,20,79,1,-1,0,B
32,1156,26,185,5,-1,0,B
62,3,4,151,1,-1,0,B
31,334,2,425,2,-1,0,B
31,159,23,533,1,-1,0,B
51,371,21,287,1,-1,0,A
35,-86,21,369,1,-1,0,B
32,905,12,666,4,-1,0,A
35,2732,18,254,1,-1,0,B
24,1085,7,95,6,-1,0,B
34,-25,15,207,1,-1,0,B
56,2333,4,244,1,-1,0,A
36,1511,16,270,1,-1,0,A
37,448,14,86,3,-1,0,B
35,949,27,245,2,-1,0,B
26,686,30,98,2,-1,0,B
31,6,4,121,4,-1,0,A
56,277,4,143,1,-1,0,B
38,164,7,309,2,-1,0,B
49,519,8,98,1,-1,0,B
30,0,8,320,1,-1,0,B
71,2064,9,379,2,92,3,B
52,482,28,83,7,-1,0,B
57,3571,13,708,2,-1,0,B
33,0,6,155,5,-1,0,B
32,3514,20,226,2,-1,0,B
26,611,5,455,3,-1,0,B
66,2326,18,232,1,181,1,A
40,2471,23,206,1,-1,0,B
43,1865,17,155,1,186,1,B
48,1544,30,263,1,450,2,A
42,443,2,671,5,-1,0,A
29,0,6,211,1,-1,0,B
36,-74,15,113,6,-1,0,B
45,392,21,391,2,127,2,B
34,6808,21,8,3,-1,0,B
37,1180,1,786,1,135,1,B
34,18,27,114,1,180,1,B
53,465,12,95,3,-1,0,B
40,1716,12,226,8,-1,0,B
29,-142,16,140,1,-1,0,B
47,1222,8,28,3,-1,0,B
29,53,4,128,1,-1,0,B
40,87,8,210,1,-1,0,B
36,546,9,297,3,-1,0,B
38,667,17,479,2,-1,0,B
45,1300,30,135,3,-1,0,B
29,382,27,64,3,202,3,B
25,-454,12,24,1,-1,0,B
59,-361,28,247,3,-1,0,B
30,99,2,572,4,-1,0,B
49,63,29,435,2,-1,0,B
46,5108,11,165,4,-1,0,B
25,771,5,86,1,-1,0,B
34,966,18,16,4,273,7,B
35,-816,25,54,19,-1,0,B
27,2,17,25,1,-1,0,B
35,-289,21,490,1,-1,0,B
55,1328,15,100,1,-1,0,B
50,636,6,127,2,254,23,B
51,-17,27,134,6,-1,0,B
32,514,20,414,2,-1,0,B
33,0,29,331,1,-1,0,B
29,238,25,344,2,88,1,A
37,-170,28,39,1,-1,0,B
23,8627,3,281,1,-1,0,B
42,0,9,98,1,-1,0,B
45,503,11,313,1,369,2,B
33,8514,20,131,1,-1,0,B
24,145,15,520,1,345,1,B
33,181,13,25,7,-1,0,B
40,299,15,180,4,-1,0,B
49,249,6,234,1,-1,0,A
46,653,21,104,1,-1,0,B
40,117,9,215,2,-1,0,B
33,730,20,70,1,-1,0,B
26,187,9,341,1,-1,0,B
64,4787,28,392,1,182,1,A
37,42,22,99,2,-1,0,B
46,16,5,188,2,-1,0,B
28,15,7,182,2,356,1,B
44,0,18,192,5,-1,0,B
47,2781,15,855,4,-1,0,B
27,1531,15,187,1,367,4,B
42,877,17,90,2,-1,0,B
37,2209,20,167,2,-1,0,B
36,472,19,1017,1,-1,0,B
39,-931,28,92,5,-1,0,B
77,29340,15,257,1,91,2,A
39,3825,25,94,6,-1,0,B
27,392,21,292,2,-1,0,B
57,734,6,1357,4,-1,0,A
52,291,8,143,1,-1,0,B
28,643,15,297,1,-1,0,B
38,162,25,323,4,-1,0,B
58,279,8,327,5,-1,0,B
28,959,29,330,2,-1,0,B
39,-709,25,311,6,-1,0,B
50,313,14,958,1,-1,0,A
87,230,30,144,1,-1,0,A
33,133,4,218,1,-1,0,A
41,-104,16,32,3,-1,0,B
41,2081,3,53,3,-1,0,B
74,4079,19,343,3,-1,0,A
55,1126,28,388,2,-1,0,B
30,1011,16,109,1,-1,0,B
47,4274,28,852,2,-1,0,B
32,99,15,166,2,-1,0,B
42,1364,15,1867,6,-1,0,A
30,19,29,372,1,-1,0,B
33,0,8,116,2,-1,0,B
29,-138,8,271,5,-1,0,B
52,-191,15,755,1,-1,0,A
33,23,5,173,1,-1,0,B
44,1277,17,77,1,268,4,B
28,254,17,333,3,-1,0,B
47,5041,20,184,1,-1,0,B
48,788,9,36,2,-1,0,B
34,645,19,420,1,-1,0,B
50,517,26,420,2,-1,0,B
31,845,3,148,2,-1,0,B
45,784,3,34,1,-1,0,B
37,123,5,136,1,-1,0,B
23,382,15,74,1,108,1,B
52,5102,8,117,2,-1,0,B
30,275,20,52,2,-1,0,B
44,12,19,126,2,-1,0,B
34,127,3,117,1,-1,0,A
35,2316,20,8,3,-1,0,B
42,-480,2,351,6,-1,0,B
31,1601,21,521,3,-1,0,B
34,149,22,739,2,-1,0,A
33,2059,29,106,2,-1,0,B
41,195,28,260,1,-1,0,B
32,0,28,36,5,-1,0,B
47,411,13,157,1,-1,0,B
51,753,7,541,2,-1,0,B
36,0,21,42,1,-1,0,B
45,1847,16,77,5,-1,0,B
33,139,13,84,1,-1,0,B
32,0,5,550,4,-1,0,A
30,3037,15,10,5,175,7,B
49,-849,27,197,1,-1,0,B
38,536,20,360,4,-1,0,B
46,677,13,722,1,-1,0,B
39,1044,2,158,1,-1,0,B
29,35,13,149,1,-1,0,B
36,478,13,610,1,-1,0,A
55,0,18,237,1,-1,0,A
33,12,20,471,5,-1,0,B
42,445,5,67,1,-1,0,B
47,80,25,100,1,-1,0,B
30,2597,11,49,1,349,3,B
35,-880,24,77,3,-1,0,C
46,-257,21,104,1,189,2,B
58,64,21,78,2,-1,0,B
27,4848,23,82,3,-1,0,B
41,428,11,106,1,-1,0,B
54,-10,21,490,2,-1,0,B
53,109,30,431,1,120,1,B
55,0,29,316,2,-1,0,B
54,-22,9,85,1,-1,0,B
31,1839,29,109,8,-1,0,B
30,0,15,432,1,-1,0,B
58,1257,5,1536,1,-1,0,A
51,44,21,137,2,-1,0,B
52,272,17,53,1,-1,0,B
46,-454,26,120,1,-1,0,B
31,1887,20,225,2,183,1,B
45,77,17,59,1,-1,0,B
32,0,30,177,2,-1,0,A
51,0,18,439,3,-1,0,B
32,210,13,308,3,364,1,B
49,180,2,392,3,-1,0,B
34,3994,28,188,3,-1,0,B
44,5156,4,54,1,-1,0,B
42,88,12,53,2,-1,0,B
24,8594,28,181,1,-1,0,B
48,202,5,162,1,-1,0,B
44,20541,18,501,2,-1,0,B
31,1738,5,895,3,-1,0,B
44,5418,28,58,5,-1,0,B
45,300,29,203,1,261,3,B
20,292,4,45,1,-1,0,B
62,2557,10,404,1,57,8,A
41,557,17,158,1,173,1,B
32,1,16,411,2,-1,0,B
47,182,10,39,1,-1,0,A
48,5057,19,37,1,-1,0,B
52,6873,21,235,2,-1,0,B
26,316,18,375,2,-1,0,B
54,0,5,387,2,287,1,B
31,460,7,189,2,-1,0,B
47,233,8,293,3,-1,0,B
51,-229,9,18,3,12,1,B
60,0,18,280,3,-1,0,B
56,2152,6,67,1,-1,0,B
56,63,19,122,2,-1,0,B
35,172,18,52,1,-1,0,B
37,3,29,88,6,-1,0,B
32,2468,28,131,4,-1,0,B
34,1239,18,90,1,-1,0,B
44,2365,26,159,3,-1,0,B
52,8979,20,72,3,-1,0,B
47,49,17,66,7,-1,0,B
29,365,7,245,2,-1,0,B
36,2706,31,75,3,-1,0,B
43,1201,13,84,3,-1,0,B
41,1077,9,207,3,387,2,A
49,308,26,260,2,91,5,B
27,535,2,360,2,-1,0,B
45,345,14,289,3,-1,0,B
36,3202,21,290,2,-1,0,B
56,605,27,157,6,-1,0,B
35,1362,21,230,1,-1,0,B
56,247,30,44,2,-1,0,B
31,0,12,59,4,-1,0,B
31,620,11,153,1,103,2,B
38,613,6,285,2,254,14,B
44,985,11,9,7,325,19,B
59,867,24,120,1,-1,0,B
47,0,21,85,1,198,1,B
31,308,7,194,1,-1,0,B
57,77,29,168,3,246,2,B
43,506,20,398,1,-1,0,B
37,1322,21,14,8,185,1,B
31,92,16,688,1,-1,0,A
60,313,15,920,2,-1,0,A
35,1707,2,426,3,-1,0,B
36,432,29,65,2,-1,0,B
47,123,4,653,2,-1,0,B
36,302,17,112,1,-1,0,B
28,337,12,450,2,-1,0,B
46,2869,20,151,2,-1,0,B
38,-100,21,189,2,-1,0,B
33,0,19,53,4,-1,0,B
34,-436,26,317,1,-1,0,B
33,416,23,290,1,-1,0,B
60,963,22,148,10,-1,0,B
29,47,16,111,11,-1,0,B
42,1048,17,71,1,186,1,B
36,1346,7,74,7,-1,0,B
59,116,8,129,4,-1,0,B
51,536,4,53,1,-1,0,B
51,6,7,282,1,-1,0,B
52,0,5,409,1,-1,0,B
51,2237,29,619,1,-1,0,B
39,6495,19,280,3,-1,0,B
57,8266,7,71,1,-1,0,B
29,703,7,129,5,-1,0,B
32,55,18,185,1,-1,0,B
53,118,14,431,3,-1,0,B
51,74,8,74,2,287,2,B
34,1173,18,93,1,-1,0,B
32,1539,23,218,2,-1,0,B
52,0,21,328,1,-1,0,B
30,13,24,205,1,-1,0,B
30,2,28,377,4,-1,0,B
56,1770,5,916,3,-1,0,B
43,738,21,585,4,191,4,B
44,850,16,220,5,-1,0,B
41,241,21,48,1,-1,0,B
45,0,2,570,2,-1,0,B
32,752,6,519,2,166,5,A
26,1,31,14,20,-1,0,B
46,2421,19,1084,1,100,4,A
69,0,25,412,2,-1,0,A
52,967,29,153,2,-1,0,B
43,1211,6,208,3,-1,0,B
33,2666,19,117,3,-1,0,B
32,62,14,166,1,-1,0,B
51,751,8,261,5,-1,0,B
36,82,29,45,4,-1,0,B
61,175,5,270,2,-1,0,A
53,241,19,137,1,-1,0,B
51,3003,7,149,3,-1,0,B
62,1515,15,98,4,178,3,B
70,2384,30,196,2,-1,0,A
29,3290,23,136,1,291,2,A
36,149,18,257,2,-1,0,B
37,849,7,166,1,-1,0,B
33,141,21,578,2,-1,0,B
30,1126,21,370,1,-1,0,B
37,53,19,467,4,-1,0,B
30,25,13,51,1,-1,0,B
35,226,27,322,5,-1,0,B
36,1969,13,87,1,-1,0,B
33,431,27,51,1,-1,0,B
27,671,7,332,2,-1,0,B
29,1002,14,50,2,-1,0,B
34,0,5,108,4,175,3,B
36,159,5,443,1,-1,0,B
23,299,19,104,1,-1,0,B
31,651,13,241,2,-1,0,B
28,224,19,571,5,-1,0,B
38,32,9,705,1,-1,0,B
43,664,12,354,1,-1,0,B
43,21,3,203,3,-1,0,B
39,-96,12,38,6,-1,0,B
36,1,13,131,1,-1,0,B
44,5181,31,18,7,-1,0,B
46,5,18,71,3,-1,0,B
43,979,8,154,1,-1,0,B
48,5978,28,58,1,-1,0,B
57,592,28,87,5,-1,0,B
46,196,14,29,2,-1,0,B
42,105,27,85,4,-1,0,B
35,214,5,247,1,-1,0,B
57,1566,28,105,4,-1,0,B
40,572,17,171,1,318,1,B
28,1076,2,537,5,-1,0,B
30,513,20,241,1,-1,0,B
41,2770,5,191,2,-1,0,B
63,133,13,104,2,-1,0,B
31,-173,4,121,2,-1,0,B
53,468,22,153,6,-1,0,B
40,5666,12,69,4,-1,0,B
47,0,6,466,2,-1,0,B
37,1316,10,350,2,112,3,A
31,0,30,1037,24,-1,0,B
27,202,22,41,1,-1,0,B
27,613,19,65,3,-1,0,B
35,1295,17,952,2,73,1,B
62,532,31,298,2,300,1,B
53,2353,23,471,2,-1,0,B
41,3769,26,94,1,-1,0,B
49,279,19,168,4,-1,0,B
42,275,17,295,2,109,9,B
32,18,19,20,1,177,1,B
48,86,13,98,1,-1,0,B
28,880,26,188,1,-1,0,B
35,-225,23,183,1,-1,0,B
55,0,12,614,2,-1,0,A
41,2249,16,231,5,-1,0,B
27,228,15,186,5,-1,0,B
58,246,7,245,2,288,2,B
32,767,4,42,1,-1,0,B
33,136,20,347,6,-1,0,B
35,1662,31,122,2,-1,0,B
34,75,25,111,1,-1,0,B
60,4120,30,422,2,-1,0,B
47,-121,18,167,4,314,4,B
37,810,8,376,1,295,1,B
32,719,28,79,6,-1,0,B
53,392,28,59,1,-1,0,B
34,1778,5,329,2,181,4,B
30,5288,28,288,3,-1,0,B
31,3588,28,64,27,-1,0,B
31,1310,18,12,2,-1,0,B
52,-299,29,110,2,-1,0,B
32,491,8,251,2,91,7,A
31,336,22,661,1,-1,0,B
29,23,2,163,1,55,2,A
32,0,8,82,2,361,4,C
30,1282,6,156,2,-1,0,B
33,4789,11,220,1,339,4,B
49,1788,11,274,2,-1,0,B
37,796,19,104,1,-1,0,B
43,0,20,592,1,-1,0,B
40,693,30,427,1,-1,0,B
32,0,29,223,1,261,2,B
39,765,9,155,3,-1,0,B
28,15,13,87,2,-1,0,B
33,-534,8,16,7,-1,0,B
42,1,14,253,1,-1,0,B
49,0,9,87,1,-1,0,B
36,3560,2,409,2,-1,0,B
37,1958,23,609,2,-1,0,B
18,608,13,210,1,93,1,A
33,-371,18,221,2,350,4,B
56,485,30,70,2,-1,0,B
53,2096,9,104,1,-1,0,B
49,-178,12,84,1,-1,0,B
34,4,20,55,4,-1,0,B
32,342,29,179,1,-1,0,B
30,309,7,1574,2,-1,0,A
26,401,13,373,1,-1,0,B
45,446,6,304,3,-1,0,A
43,790,2,126,1,-1,0,B
48,14,7,120,1,-1,0,B
59,0,29,62,2,-1,0,B
80,155,4,209,1,53,3,A
32,190,9,352,1,-1,0,B
43,1326,26,93,2,-1,0,B
25,145,5,145,1,182,1,B
35,19,9,130,2,-1,0,B
33,188,7,118,3,-1,0,B
32,8866,18,278,2,-1,0,A
40,1265,7,97,1,-1,0,B
27,667,29,866,2,-1,0,A
45,1550,5,127,6,-1,0,B
35,712,27,73,2,-1,0,B
57,3545,14,138,2,-1,0,B
50,2590,9,257,6,-1,0,B
36,-140,26,222,2,-1,0,B
54,0,29,46,1,-1,0,B
48,666,7,317,6,-1,0,B
28,334,14,438,4,-1,0,B
36,286,22,167,9,-1,0,B
52,371,21,453,1,183,3,A
56,770,20,59,3,-1,0,B
35,1129,21,64,2,184,2,B
19,291,5,291,5,-1,0,B
37,1027,16,294,2,-1,0,B
41,148,29,82,9,-1,0,B
30,445,27,182,1,-1,0,B
34,105,28,249,2,-1,0,B
39,209,23,36,2,-1,0,B
40,429,5,272,2,-1,0,B
37,2066,21,10,7,113,5,B
53,-120,27,211,1,-1,0,B
28,0,4,205,6,-1,0,B
43,1620,15,121,1,-1,0,B
23,488,29,205,1,91,3,A
53,583,17,226,1,184,4,A
45,22815,26,653,8,-1,0,B
49,182,2,303,1,331,2,B
27,659,9,111,2,-1,0,B
31,239,18,666,1,360,1,A
31,88,20,21,5,-1,0,B
29,5547,3,236,2,-1,0,B
36,90,8,403,2,-1,0,B
54,-939,29,202,1,-1,0,B
55,379,27,275,3,219,2,B
51,2007,12,1226,3,-1,0,A
42,-581,13,224,1,370,2,B
41,292,8,352,2,-1,0,B
51,0,11,177,2,-1,0,B
31,203,6,604,3,-1,0,B
78,499,16,80,4,-1,0,B
26,255,15,401,1,-1,0,B
32,1010,7,67,2,-1,0,B
47,-245,17,91,1,-1,0,B
56,442,28,77,3,-1,0,B
42,505,15,117,1,-1,0,B
58,7387,17,85,1,-1,0,B
32,1473,14,253,7,-1,0,B
57,830,8,662,1,367,1,A
33,723,27,246,1,-1,0,B
41,288,15,221,4,-1,0,B
38,293,24,166,2,-1,0,B
36,221,20,189,1,-1,0,B
29,183,6,64,1,343,2,B
37,38,21,94,13,-1,0,B
31,335,28,87,5,-1,0,B
40,0,5,962,1,-1,0,B
40,739,16,132,1,-1,0,B
34,1979,20,283,1,-1,0,B
43,3274,22,680,1,95,1,B
42,3018,8,288,3,172,2,B
48,295,17,190,2,-1,0,B
35,2427,12,175,3,31,10,A
43,1574,19,167,3,-1,0,B
58,1874,30,103,5,-1,0,B
50,3043,3,113,4,-1,0,B
47,61,29,69,5,-1,0,B
48,2369,11,516,2,-1,0,B
46,2278,12,218,5,-1,0,B
68,2820,3,154,1,97,2,A
37,1,6,608,1,-1,0,A
32,476,19,503,2,-1,0,B
44,186,13,152,1,370,1,B
38,0,8,341,1,385,1,A
31,-163,17,135,1,270,2,B
25,216,14,175,3,-1,0,B
53,2600,3,656,1,-1,0,B
31,1489,3,678,1,-1,0,B
47,496,16,151,4,-1,0,B
54,1670,29,207,7,-1,0,B
36,189,19,136,1,120,1,B
35,1577,17,53,1,-1,0,B
35,-126,19,168,1,-1,0,B
32,314,11,18,6,172,10,B
48,2960,5,86,1,-1,0,B
33,3269,21,381,1,126,1,B
55,1233,28,97,2,-1,0,B
35,2008,4,178,6,-1,0,B
45,1263,19,283,3,-1,0,B
32,199,17,70,1,336,1,B
30,2551,5,142,2,-1,0,B
34,90,3,77,8,-1,0,B
53,66,8,141,1,-1,0,B
35,2529,3,104,7,-1,0,B
58,3635,13,273,2,-1,0,B
41,469,12,344,1,-1,0,B
39,1048,14,149,1,-1,0,B
36,3321,6,132,1,-1,0,B
43,667,7,228,3,-1,0,B
38,1931,2,167,1,298,10,B
53,1238,17,23,3,-1,0,B
36,17983,20,100,1,-1,0,B
46,2987,16,318,1,-1,0,B
26,5569,2,236,1,-1,0,B
33,4401,12,96,2,104,1,B
56,351,12,179,4,-1,0,B
26,46,15,17,3,351,6,B
53,1,21,190,1,-1,0,B
31,6,14,155,2,-1,0,B
51,2127,5,172,1,-1,0,B
45,959,15,463,1,-1,0,B
45,2022,30,340,1,-1,0,B
27,-713,4,525,2,-1,0,A
34,258,4,131,2,-1,0,B
31,244,25,170,4,-1,0,B
32,3155,23,99,3,-1,0,B
52,963,29,74,2,-1,0,B
32,84,3,37,1,-1,0,B
42,241,19,405,2,-1,0,B
36,38,13,285,2,335,1,B
55,139,30,26,25,-1,0,B
28,168,1,347,3,140,2,A
26,1972,29,221,2,-1,0,B
41,-52,8,120,5,-1,0,B
22,0,5,179,2,-1,0,B
33,1534,11,1041,2,-1,0,A
35,2,18,194,1,-1,0,A
38,727,16,119,2,-1,0,B
30,319,16,91,2,-1,0,B
27,357,29,382,3,-1,0,B
37,715,20,247,2,-1,0,B
52,-637,12,161,5,174,2,B
30,963,18,66,1,-1,0,B
44,415,14,7,7,-1,0,B
32,1464,14,133,2,-1,0,B
31,732,29,542,1,241,1,B
57,16873,14,219,3,372,1,B
33,2565,13,128,2,-1,0,B
46,1757,30,396,3,-1,0,B
59,292,22,246,4,-1,0,B
33,22,29,71,2,-1,0,B
26,383,6,645,2,-1,0,B
38,180,6,258,7,-1,0,B
31,183,11,60,2,-1,0,B
56,992,9,123,1,-1,0,B
39,5,17,118,2,131,1,B
48,315,12,165,1,-1,0,B
81,0,11,198,1,-1,0,B
58,2429,20,446,7,-1,0,B
